delta_t,timestamp
1080,1442872010
6400,1442872029
480,1442872031
4780,1442872039
1540,1442872048
13460,1442872049
11840,1442872051
1280,1442872053
2760,1442872057
12340,1442872068
17960,1442872074
4920,1442872077
1580,1442872078
13280,1442872088
6820,1442872105
5980,1442872110
400,1442872122
9420,1442872167
7520,1442872185
18600,1442872213
4620,1442872229
17980,1442872242
4620,1442872249
17300,1442872249
9040,1442872255
4180,1442872256
19440,1442872265
19200,1442872267
2540,1442872282
14240,1442872289
300,1442872295
3560,1442872296
420,1442872347
7880,1442872349
6340,1442872353
16280,1442872372
3820,1442872389
15120,1442872398
540,1442872400
4200,1442872402
17520,1442872424
680,1442872438
13260,1442872456
1000,1442872457
17440,1442872477
18280,1442872485
40,1442872511
1420,1442872515
8560,1442872515
11360,1442872522
14340,1442872540
1300,1442872547
3160,1442872557
14660,1442872559
13240,1442872565
1920,1442872568
9460,1442872569
4420,1442872570
11080,1442872578
15620,1442872583
18640,1442872586
2380,1442872602
1160,1442872620
15220,1442872622
18560,1442872623
11560,1442872632
5940,1442872649
17340,1442872649
520,1442872652
12500,1442872677
6880,1442872685
10540,1442872701
360,1442872722
11040,1442872722
13520,1442872736
5200,1442872746
16820,1442872758
480,1442872769
4740,1442872774
3700,1442872798
320,1442872807
17840,1442872831
14380,1442872838
3480,1442872838
620,1442872855
160,1442872865
14680,1442872865
11120,1442872875
13740,1442872879
19060,1442872894
900,1442872896
9500,1442872905
10260,1442872915
18420,1442872923
1080,1442872935
14080,1442872936
9820,1442872954
4380,1442872973
2080,1442872985
2700,1442872989
12100,1442873016
11680,1442873033
12800,1442873050
2240,1442873052
14000,1442873065
16540,1442873066
13240,1442873068
1640,1442873081
14020,1442873093
2660,1442873099
260,1442873111
4540,1442873135
12800,1442873137
1480,1442873137
2040,1442873140
11320,1442873157
12940,1442873163
19220,1442873164
1820,1442873177
3060,1442873184
2200,1442873202
7620,1442873221
12400,1442873247
840,1442873256
280,1442873269
11360,1442873269
280,1442873269
14940,1442873297
16680,1442873298
9760,1442873307
5360,1442873323
1040,1442873329
6820,1442873335
2720,1442873340
560,1442873349
2220,1442873351
17900,1442873361
620,1442873363
12700,1442873370
3620,1442873374
3080,1442873375
1300,1442873375
120,1442873432
9180,1442873433
12500,1442873433
6900,1442873450
9900,1442873459
8560,1442873497
11040,1442873502
4300,1442873506
13940,1442873508
9560,1442873513
1000,1442873520
15640,1442873529
12220,1442873540
7900,1442873550
3160,1442873551
14780,1442873552
10360,1442873553
19800,1442873560
780,1442873561
3120,1442873568
360,1442873608
4000,1442873609
13220,1442873618
260,1442873622
1620,1442873625
9240,1442873637
19820,1442873642
18340,1442873645
18760,1442873660
340,1442873666
2240,1442873668
6820,1442873671
19400,1442873687
18940,1442873688
6700,1442873694
1240,1442873696
12660,1442873714
9940,1442873716
15360,1442873730
12460,1442873733
16180,1442873734
15840,1442873752
260,1442873759
15100,1442873768
7840,1442873773
14380,1442873777
160,1442873819
5480,1442873823
11820,1442873839
8380,1442873842
10440,1442873842
7760,1442873846
4120,1442873846
15860,1442873858
10520,1442873861
17860,1442873867
18660,1442873880
16080,1442873885
18300,1442873893
1420,1442873915
140,1442873928
1960,1442873933
15340,1442873936
11840,1442873958
480,1442873973
7140,1442873978
2980,1442873993
680,1442874025
18460,1442874026
2000,1442874036
8200,1442874053
1020,1442874066
2580,1442874067
7800,1442874071
8260,1442874095
3920,1442874097
1880,1442874106
1240,1442874111
3060,1442874112
12840,1442874120
7560,1442874129
8180,1442874131
15720,1442874138
8040,1442874139
13160,1442874144
15300,1442874150
6440,1442874159
12600,1442874159
160,1442874167
2660,1442874176
3240,1442874177
2240,1442874205
8240,1442874209
13360,1442874209
3580,1442874221
12420,1442874228
10500,1442874228
6840,1442874228
17380,1442874269
2300,1442874273
200,1442874282
1660,1442874286
16720,1442874288
3920,1442874292
2140,1442874298
420,1442874304
17500,1442874308
17260,1442874314
10020,1442874323
19140,1442874327
2660,1442874334
18960,1442874335
11580,1442874335
16740,1442874347
5640,1442874352
2160,1442874382
17680,1442874422
2580,1442874437
18560,1442874442
7860,1442874447
5360,1442874453
19800,1442874463
1220,1442874466
2740,1442874470
18680,1442874475
1900,1442874476
11400,1442874505
8080,1442874509
2500,1442874532
11240,1442874544
8220,1442874548
2780,1442874572
4700,1442874577
4760,1442874584
2300,1442874603
5500,1442874628
16300,1442874640
15960,1442874648
16980,1442874649
240,1442874656
15180,1442874669
17440,1442874672
19420,1442874675
16220,1442874682
18940,1442874698
18440,1442874711
300,1442874712
15040,1442874720
10940,1442874721
260,1442874721
8820,1442874726
1800,1442874738
11020,1442874748
1680,1442874761
10200,1442874763
800,1442874765
16340,1442874784
12140,1442874787
8220,1442874787
7040,1442874800
8640,1442874806
17580,1442874844
19420,1442874849
10300,1442874861
18400,1442874903
860,1442874915
2240,1442874924
1320,1442874942
260,1442874955
5360,1442874958
5760,1442874961
18760,1442874962
12600,1442874966
760,1442874973
17700,1442874978
180,1442874986
1980,1442875009
16240,1442875010
10860,1442875014
460,1442875019
10140,1442875032
17480,1442875037
12960,1442875040
6040,1442875043
13540,1442875049
360,1442875068
13800,1442875095
960,1442875098
8700,1442875108
7560,1442875111
7720,1442875126
12300,1442875139
4300,1442875142
3740,1442875144
17940,1442875164
4540,1442875167
3560,1442875167
6200,1442875173
3140,1442875173
8840,1442875191
4120,1442875196
13820,1442875197
15040,1442875205
13200,1442875210
8740,1442875214
19900,1442875217
740,1442875219
2660,1442875222
4260,1442875239
260,1442875241
6140,1442875294
780,1442875301
18400,1442875326
11300,1442875327
6960,1442875332
14420,1442875343
17520,1442875347
1260,1442875349
7940,1442875354
19500,1442875372
10540,1442875384
7900,1442875405
16360,1442875410
10020,1442875431
1420,1442875442
9580,1442875452
17180,1442875455
13560,1442875456
19420,1442875456
1120,1442875460
19520,1442875477
7240,1442875485
1300,1442875488
7600,1442875493
19320,1442875495
9100,1442875521
1100,1442875525
2660,1442875543
1280,1442875544
4200,1442875551
3900,1442875572
560,1442875574
19020,1442875588
10560,1442875590
300,1442875598
13200,1442875615
10820,1442875619
18940,1442875622
15140,1442875624
14860,1442875636
19680,1442875653
980,1442875657
19580,1442875690
6840,1442875702
4280,1442875703
2720,1442875704
15080,1442875717
2520,1442875730
14660,1442875749
880,1442875752
12820,1442875766
14820,1442875766
1060,1442875780
15380,1442875781
440,1442875786
10900,1442875798
9160,1442875804
2200,1442875824
5060,1442875825
1260,1442875832
2700,1442875833
860,1442875838
2420,1442875843
16080,1442875857
2760,1442875866
1640,1442875867
1900,1442875892
19460,1442875896
7200,1442875908
14400,1442875910
6900,1442875915
6900,1442875928
14520,1442875935
8240,1442875936
14260,1442875943
2940,1442875943
2860,1442875954
11180,1442875958
18860,1442875959
18360,1442875964
13020,1442876038
5780,1442876065
7540,1442876067
6240,1442876068
1320,1442876082
260,1442876083
4740,1442876088
10580,1442876095
17800,1442876099
18680,1442876109
280,1442876109
7920,1442876112
11720,1442876112
13440,1442876125
19620,1442876126
9160,1442876138
11820,1442876148
6140,1442876166
1000,1442876168
9180,1442876195
4000,1442876196
4200,1442876210
11600,1442876211
260,1442876212
6540,1442876216
6100,1442876227
3560,1442876235
12560,1442876243
6340,1442876245
2660,1442876251
9880,1442876251
17460,1442876262
15260,1442876267
6320,1442876269
17080,1442876275
4440,1442876294
6520,1442876305
9840,1442876313
4120,1442876315
3240,1442876330
1080,1442876330
17580,1442876347
5620,1442876372
5700,1442876373
13020,1442876379
8860,1442876382
18320,1442876389
10140,1442876396
14860,1442876424
1040,1442876424
640,1442876439
2660,1442876441
1500,1442876463
11180,1442876464
13440,1442876469
18300,1442876478
13840,1442876479
8760,1442876481
4880,1442876482
10460,1442876492
16520,1442876497
740,1442876498
2760,1442876501
15320,1442876502
2400,1442876536
6900,1442876538
3520,1442876585
8580,1442876592
2980,1442876598
11600,1442876599
4080,1442876600
320,1442876626
15100,1442876631
18140,1442876637
4980,1442876639
8740,1442876655
960,1442876661
3100,1442876683
7340,1442876689
12700,1442876696
15300,1442876707
160,1442876728
2420,1442876765
15360,1442876780
10040,1442876801
280,1442876804
19540,1442876824
260,1442876826
19540,1442876837
15560,1442876837
10220,1442876845
720,1442876851
2380,1442876854
140,1442876876
9340,1442876879
10360,1442876888
1120,1442876912
4760,1442876926
2580,1442876934
9120,1442876954
19960,1442876958
10180,1442876972
260,1442876984
3720,1442876995
120,1442876997
640,1442876998
760,1442877010
3080,1442877013
17800,1442877016
12420,1442877019
900,1442877019
8960,1442877020
13480,1442877054
10840,1442877060
1100,1442877069
7020,1442877083
14980,1442877087
2100,1442877105
7000,1442877109
11460,1442877117
6700,1442877118
12700,1442877121
1860,1442877123
8920,1442877126
19400,1442877133
6800,1442877138
4280,1442877146
13680,1442877151
2740,1442877153
5580,1442877161
17340,1442877161
4660,1442877181
6120,1442877184
260,1442877207
1580,1442877220
6500,1442877234
17580,1442877254
12060,1442877257
12280,1442877258
8300,1442877279
1880,1442877289
400,1442877292
16800,1442877296
10500,1442877301
2220,1442877324
680,1442877335
11180,1442877356
18420,1442877363
2720,1442877364
14860,1442877370
860,1442877401
5820,1442877402
6940,1442877404
340,1442877418
13840,1442877420
1960,1442877431
9000,1442877435
16220,1442877436
8300,1442877438
3360,1442877440
19440,1442877448
11460,1442877459
7300,1442877476
17420,1442877486
19420,1442877490
4500,1442877493
8820,1442877511
14300,1442877515
13760,1442877518
16300,1442877520
6320,1442877528
10100,1442877531
6900,1442877536
19840,1442877539
14480,1442877561
3980,1442877564
4340,1442877567
1160,1442877579
460,1442877590
5860,1442877600
17960,1442877603
12860,1442877611
8560,1442877617
460,1442877644
7340,1442877650
1400,1442877674
9380,1442877675
2080,1442877677
280,1442877692
6100,1442877712
460,1442877742
2060,1442877745
16160,1442877754
5620,1442877767
15500,1442877777
13920,1442877795
3040,1442877797
7960,1442877802
6760,1442877802
400,1442877810
15820,1442877825
2260,1442877831
15760,1442877847
8680,1442877859
13120,1442877867
5340,1442877887
280,1442877889
15240,1442877895
2760,1442877896
1380,1442877911
13940,1442877914
19860,1442877917
1860,1442877932
7860,1442877943
500,1442877950
7960,1442877958
6080,1442877985
16460,1442878014
5500,1442878018
9900,1442878027
5940,1442878038
19560,1442878044
320,1442878047
17340,1442878056
11860,1442878059
8100,1442878066
520,1442878071
16840,1442878087
11540,1442878096
7220,1442878116
19880,1442878144
260,1442878156
17460,1442878164
4220,1442878165
14840,1442878175
1360,1442878181
9120,1442878182
12660,1442878185
8860,1442878194
11380,1442878199
260,1442878208
8260,1442878215
7360,1442878218
4100,1442878222
5300,1442878223
8900,1442878230
8360,1442878238
16740,1442878254
2420,1442878257
18500,1442878275
1760,1442878287
17840,1442878295
640,1442878304
3480,1442878319
7920,1442878322
11620,1442878322
3740,1442878348
80,1442878356
14120,1442878377
19000,1442878389
17000,1442878393
17240,1442878395
340,1442878400
18780,1442878411
19460,1442878413
440,1442878413
1840,1442878414
3020,1442878423
260,1442878426
13000,1442878433
4440,1442878455
18040,1442878460
2180,1442878462
1920,1442878463
9060,1442878510
600,1442878521
15480,1442878537
10920,1442878539
15980,1442878545
6080,1442878547
12460,1442878553
6480,1442878558
3540,1442878569
1940,1442878572
15160,1442878592
7540,1442878604
19020,1442878614
9700,1442878616
3140,1442878634
16320,1442878638
6840,1442878654
16720,1442878655
17040,1442878661
5960,1442878663
16440,1442878670
5220,1442878686
4240,1442878695
280,1442878738
8300,1442878753
12660,1442878753
920,1442878756
1820,1442878757
13600,1442878763
18340,1442878775
6100,1442878781
9240,1442878789
19860,1442878796
3040,1442878809
12300,1442878811
11720,1442878821
2720,1442878822
15200,1442878825
5580,1442878830
2540,1442878831
180,1442878836
9840,1442878836
2520,1442878836
420,1442878849
17000,1442878878
17440,1442878880
2900,1442878886
16560,1442878893
260,1442878908
12100,1442878917
9740,1442878941
9720,1442878944
17360,1442878954
9120,1442878960
1200,1442878967
15140,1442878968
19500,1442878984
13600,1442878991
260,1442878992
11500,1442878996
3800,1442879003
14560,1442879026
18800,1442879050
1160,1442879063
4520,1442879072
1020,1442879074
9100,1442879088
1940,1442879090
10020,1442879094
9960,1442879094
9660,1442879095
260,1442879103
8640,1442879111
18340,1442879126
15220,1442879135
19660,1442879145
3620,1442879154
320,1442879155
740,1442879169
1380,1442879169
3720,1442879178
16280,1442879180
5920,1442879186
14740,1442879210
920,1442879212
800,1442879221
4680,1442879225
19360,1442879227
760,1442879234
15280,1442879242
13720,1442879247
13880,1442879248
400,1442879266
11720,1442879276
9100,1442879277
16420,1442879282
9600,1442879308
2200,1442879313
12220,1442879318
6660,1442879320
9340,1442879337
12700,1442879346
12720,1442879366
4260,1442879372
12360,1442879384
12120,1442879386
4480,1442879396
1660,1442879410
4740,1442879430
10260,1442879442
14880,1442879454
17740,1442879470
18660,1442879474
18500,1442879496
8120,1442879511
10480,1442879527
120,1442879558
10980,1442879562
4340,1442879565
280,1442879582
10040,1442879588
11320,1442879603
